Pothole Detection System - Report
Generated:,2025-12-12 01:39:45

Summary Statistics
Total Detections,1000
Potholes,400
Cracks,600
Average Confidence,67.8%
High Severity,283
Medium Severity,542
Low Severity,175

Detailed Detections
ID,Type,Confidence,Latitude,Longitude,Timestamp
878,crack,89,-37.904495,145.100709,2025-09-18 14:14:40
879,crack,57,-33.760715,151.22659,2025-11-12 20:54:14
880,crack,64,-37.678567,145.008569,2025-08-24 10:43:08
881,crack,81,-37.94491,145.000483,2025-10-11 08:23:58
882,crack,85,-33.86469,151.204519,2025-10-23 18:38:45
883,crack,85,-33.881592,151.170644,2025-09-07 01:14:46
884,crack,59,-37.756306,144.930161,2025-11-16 12:55:01
885,crack,78,-37.937492,144.885912,2025-11-04 09:24:40
886,crack,92,-33.888889,151.265156,2025-09-22 15:21:24
887,crack,93,-37.856862,145.088134,2025-10-13 18:19:06
888,crack,70,-37.926641,144.917146,2025-10-20 12:19:38
889,crack,82,-37.829733,144.841756,2025-09-25 23:18:55
890,crack,75,-33.990798,151.297286,2025-10-25 00:03:41
891,crack,45,-37.729546,144.928604,2025-09-24 03:15:19
892,crack,69,-37.733543,144.911302,2025-10-29 21:58:24
893,crack,69,-37.879301,145.033444,2025-11-07 13:01:28
894,crack,80,-37.896056,145.111801,2025-11-18 00:42:17
895,crack,64,-33.734807,151.163768,2025-11-17 10:57:45
896,crack,74,-33.871515,151.309124,2025-09-05 14:53:51
897,crack,43,-33.781217,151.316895,2025-11-09 19:34:58
898,crack,72,-37.858256,144.933015,2025-09-09 02:00:31
899,crack,41,-33.993231,151.243218,2025-09-20 05:53:56
900,crack,51,-37.683234,144.927278,2025-10-02 15:15:49
901,crack,95,-37.875505,145.080574,2025-10-26 09:37:09
902,crack,65,-37.727799,144.957923,2025-09-01 09:29:18
903,crack,61,-33.962525,151.211309,2025-11-17 07:08:33
904,crack,49,-37.740364,145.057803,2025-09-13 12:12:21
905,crack,67,-33.876568,151.130115,2025-10-01 04:23:37
906,crack,59,-37.890748,144.928995,2025-10-29 17:01:57
907,crack,53,-33.823548,151.228994,2025-09-14 18:08:57
908,crack,49,-33.825608,151.254683,2025-11-20 13:00:53
909,crack,70,-37.949419,144.826804,2025-10-26 07:04:30
910,crack,54,-37.920762,144.915826,2025-11-01 17:29:39
911,crack,76,-37.675365,144.954938,2025-09-24 07:55:10
912,crack,93,-34.002813,151.293039,2025-11-21 17:20:09
913,crack,44,-37.855035,145.012035,2025-09-27 22:35:28
914,crack,45,-37.699253,144.884653,2025-09-17 04:39:53
915,crack,43,-37.761572,144.818005,2025-10-09 12:11:23
916,crack,93,-37.956556,144.904606,2025-10-19 10:55:09
917,crack,54,-33.794604,151.299402,2025-09-26 12:20:02
918,crack,81,-37.888149,144.835768,2025-10-13 21:25:52
919,crack,56,-33.827326,151.301847,2025-09-09 21:37:07
920,crack,46,-37.883347,144.897039,2025-10-20 05:38:13
921,crack,73,-33.932134,151.349059,2025-10-21 06:19:21
922,crack,82,-37.833817,144.938318,2025-10-20 19:03:06
923,crack,43,-33.944418,151.223375,2025-11-07 03:23:59
924,crack,41,-33.9033,151.120409,2025-11-08 07:01:57
925,crack,78,-37.907344,145.093174,2025-11-11 18:28:48
926,crack,68,-33.997333,151.095099,2025-09-24 08:25:00
927,crack,53,-37.913609,145.074773,2025-09-26 18:13:01
928,crack,67,-37.813675,144.906675,2025-09-25 07:14:15
929,crack,94,-37.708769,145.054224,2025-09-03 11:56:59
930,crack,89,-37.871937,145.051178,2025-11-16 18:57:34
931,crack,84,-37.844362,145.009397,2025-10-07 09:49:30
932,crack,83,-37.873528,144.855276,2025-10-08 05:35:06
933,crack,86,-37.880771,144.886978,2025-08-28 03:49:37
934,crack,53,-37.897045,144.976851,2025-09-09 01:26:34
935,crack,87,-33.800074,151.131715,2025-09-15 04:14:30
936,crack,87,-33.726219,151.225425,2025-09-28 19:54:29
937,crack,44,-33.901041,151.327347,2025-09-12 20:28:15
938,crack,56,-37.884043,144.928418,2025-11-21 12:54:20
939,crack,73,-37.816395,145.049025,2025-11-17 10:35:04
940,crack,76,-33.750745,151.255363,2025-08-23 11:52:09
941,crack,79,-34.000882,151.201624,2025-08-26 01:59:47
942,crack,51,-33.968369,151.283708,2025-08-30 23:21:51
943,crack,71,-37.702346,144.878283,2025-11-09 08:48:14
944,crack,91,-33.841811,151.251313,2025-10-12 23:01:24
945,crack,77,-33.861846,151.179236,2025-11-06 08:33:50
946,crack,78,-37.823667,145.036123,2025-11-02 08:33:37
947,crack,76,-37.917571,145.07404,2025-09-25 11:23:49
948,crack,40,-33.977434,151.223242,2025-11-11 21:35:14
949,crack,67,-33.901166,151.080322,2025-10-16 13:02:22
950,crack,94,-33.937231,151.207192,2025-10-28 03:33:36
951,crack,82,-33.77497,151.248638,2025-09-21 22:50:05
952,crack,72,-33.803918,151.281085,2025-09-03 01:40:13
953,crack,89,-37.687278,144.874966,2025-09-16 23:05:22
954,crack,66,-37.833681,145.054383,2025-09-24 18:15:05
955,crack,44,-37.926485,145.025455,2025-09-13 04:28:37
956,crack,49,-33.869923,151.28384,2025-08-29 05:25:25
957,crack,59,-37.945182,145.015438,2025-09-16 18:08:30
958,crack,69,-33.844244,151.163983,2025-11-09 17:22:42
959,crack,45,-37.784138,144.95413,2025-09-14 08:56:29
960,crack,78,-37.834733,145.082938,2025-09-23 22:27:29
961,crack,74,-33.72472,151.10973,2025-10-23 02:10:31
962,crack,60,-37.7901,144.893415,2025-10-11 01:40:54
963,crack,92,-33.907473,151.24703,2025-11-18 02:52:59
964,crack,63,-33.93346,151.279078,2025-09-09 17:32:48
965,crack,71,-37.908058,144.9498,2025-11-07 02:15:41
966,crack,56,-33.751656,151.186709,2025-09-22 21:23:19
967,crack,46,-33.974272,151.206223,2025-09-07 11:48:33
968,crack,56,-33.815712,151.070707,2025-09-05 04:38:53
969,crack,59,-37.735218,144.892408,2025-11-02 06:50:50
970,crack,56,-33.908982,151.141398,2025-09-14 15:22:09
971,crack,41,-33.944186,151.301625,2025-10-27 07:23:54
972,crack,74,-33.777085,151.059532,2025-10-18 03:15:54
973,crack,61,-33.826811,151.192969,2025-09-17 05:32:30
974,crack,90,-37.949005,145.006049,2025-08-25 00:38:33
975,crack,49,-37.809465,144.860963,2025-10-20 14:12:54
976,crack,54,-33.741526,151.136699,2025-10-28 23:07:52
977,crack,67,-37.913683,144.82426,2025-11-05 06:42:48
978,crack,53,-37.773341,144.965675,2025-11-09 10:43:11
979,crack,42,-37.91148,145.100521,2025-09-01 18:00:20
980,crack,53,-33.785953,151.251306,2025-10-07 03:59:08
981,crack,66,-33.965443,151.248576,2025-10-07 20:35:15
982,crack,47,-37.861205,144.820349,2025-09-21 13:29:45
983,crack,78,-33.87586,151.131178,2025-08-29 17:28:21
984,crack,79,-37.728969,144.8371,2025-09-24 10:17:01
985,crack,88,-33.924839,151.255255,2025-10-07 22:31:18
986,crack,92,-37.773395,145.063837,2025-10-06 03:52:47
987,crack,73,-37.794684,144.926662,2025-11-10 17:08:42
988,crack,67,-37.891118,145.026681,2025-10-02 13:34:07
989,crack,43,-37.921972,145.089794,2025-09-20 14:02:32
990,crack,79,-33.866717,151.100596,2025-09-09 07:08:29
991,crack,73,-33.876994,151.235723,2025-08-29 09:49:47
992,crack,87,-33.990809,151.294701,2025-09-08 21:17:36
993,crack,73,-37.73821,145.029447,2025-09-22 20:39:53
994,crack,85,-37.896511,144.853216,2025-11-05 20:57:25
995,crack,46,-37.756083,145.055708,2025-09-18 23:41:44
996,crack,74,-33.842758,151.103795,2025-10-11 18:35:19
997,crack,84,-37.943071,144.903331,2025-08-24 19:37:02
998,crack,84,-33.874833,151.143193,2025-08-24 17:07:47
999,crack,59,-34.005925,151.200346,2025-10-08 06:12:11
1000,crack,92,-37.816853,144.973655,2025-09-18 20:03:32
